COMP1110:COMP2100,Score
Risk:Big O notation,-0.003694918346866162
Risk:Recurrence relation,-0.018867924528301886
Risk:Brute-force search,0.005154639175257732
Risk:Backtracking,0.0
Risk:Heuristic,-0.014226804123711342
Risk:Dynamic programming,-0.013793103448275862
Risk:Branch and bound,-0.014705882352941176
Risk:System,0.009948814072525413
Risk:Amdahl Corporation,0.0
Risk:Law,0.010561956741459471
Risk:Experiment,0.022453258780359954
Risk:Application software,0.0035591556210112923
Risk:Abstraction,-0.008358874338255783
Risk:Inheritance (object-oriented programming),0.0
Risk:Abstraction (computer science),-0.007751937984496124
Risk:Software design pattern,-0.014184397163120567
Risk:Tool,-0.004019672751347773
Risk:Software development process,-0.019230769230769232
Risk:Object (computer science),0.0
Risk:Closure (computer programming),0.0
Risk:Specification (technical standard),-0.02112676056338028
Risk:Documentation,0.0
Risk:Experience,0.0
Risk:Version control,-0.024390243902439025
Risk:Data structure,0.0
Risk:Abstract syntax tree,0.0
Risk:Construction,-0.009108197377639874
Risk:Finite-state machine,-0.017543859649122806
Risk:Machine,0.015463917525773196
Risk:Programming tool,-0.010638297872340425
Risk:Computation,0.010309278350515464
Risk:Graphical user interface,0.0
Risk:Ethics,0.006000195128296856
Risk:Trade-off,-0.024173480270174193
Risk:User interface,-0.015306122448979591
Risk:Modeling and simulation,-0.056338028169014086
Risk:Simulation,-0.005154639175257731
Risk:Copyright,0.005154639175257732
Risk:Patent,0.005154639175257732
Risk:Trademark,-0.006679680351369487
Spacetime:Integrated development environment,0.0
Spacetime:Data,-0.010416666666666666
Spacetime:Priority queue,0.0
Spacetime:Queue (abstract data type),0.0
Spacetime:B-tree,0.0
Spacetime:Red–black tree,0.0
Spacetime:AVL tree,0.0
Spacetime:Understanding,0.004608294930875576
Spacetime:Intellectual property,0.0
Spacetime:Property,0.004608294930875576
Spacetime:Software,0.0
Spacetime:Software development,0.0
Spacetime:Computer programming,0.004608294930875576
Spacetime:Concept,-0.003718974856496077
Spacetime:Type system,0.0
Spacetime:Typing,-0.03333333333333333
Spacetime:Generic programming,-0.00819672131147541
Spacetime:Subtyping,0.0
Spacetime:Polymorphism (computer science),0.0
Spacetime:Map,-0.027649769585253454
Spacetime:Programming language,0.0
Spacetime:Language,-0.003976143141153081
Spacetime:Abstract syntax,0.0
Spacetime:Syntax,0.0
Spacetime:Runtime (program lifecycle phase),0.0
Spacetime:Decomposition,-0.005847953216374269
Spacetime:C++,0.0
Spacetime:Defensive programming,0.0
Spacetime:Design,0.0
Spacetime:Algorithm,-0.00967741935483871
Spacetime:Efficiency,-0.022727272727272728
Spacetime:Debugging,0.0
Spacetime:Recursion,0.0
Spacetime:Divide-and-conquer algorithm,0.0
Spacetime:Abstract data type,0.0
Spacetime:Data type,-0.007936507936507936
Spacetime:Implementation,0.0
Spacetime:Analysis of algorithms,0.0
Spacetime:Analysis,-0.01020408163265306
Spacetime:Big O notation,-0.004241262591248318
Spacetime:Recurrence relation,-0.004825667333275367
Spacetime:Brute-force search,0.0
Spacetime:Backtracking,0.0
Spacetime:Heuristic,-0.0061751152073732715
Spacetime:Dynamic programming,-0.006896551724137931
Spacetime:Branch and bound,0.0
Spacetime:System,-0.014147143179401243
Spacetime:Amdahl Corporation,0.0
Spacetime:Law,0.007582602933646577
Spacetime:Experiment,0.021401234085761153
Spacetime:Application software,-0.001344086021505376
Spacetime:Abstraction,-0.01105368040851912
Spacetime:Inheritance (object-oriented programming),0.0
Spacetime:Abstraction (computer science),-0.007751937984496124
Spacetime:Software design pattern,0.0
Spacetime:Tool,-0.009174311926605505
Spacetime:Software development process,0.0
Spacetime:Object (computer science),0.0
Spacetime:Closure (computer programming),0.0
Spacetime:Specification (technical standard),-0.007042253521126761
Spacetime:Documentation,0.0
Spacetime:Experience,-0.0014217080105892732
Spacetime:Version control,0.0
Spacetime:Data structure,0.0
Spacetime:Abstract syntax tree,0.0
Spacetime:Construction,-0.0048543689320388345
Spacetime:Finite-state machine,0.0
Spacetime:Machine,-0.000667868830561677
Spacetime:Programming tool,0.0
Spacetime:Computation,0.0
Spacetime:Graphical user interface,0.0
Spacetime:Ethics,-0.00024713253572518877
Spacetime:Trade-off,0.0
Spacetime:User interface,-0.00510204081632653
Spacetime:Modeling and simulation,0.0
Spacetime:Simulation,0.0035156064421112652
Spacetime:Copyright,0.004608294930875576
Spacetime:Patent,0.004608294930875576
Spacetime:Trademark,0.004608294930875576
Space:Integrated development environment,-0.017699115044247787
Space:Data,0.00027852049910873436
Space:Priority queue,0.0
Space:Queue (abstract data type),0.0
Space:B-tree,0.0
Space:Red–black tree,0.0
Space:AVL tree,0.0
Space:Understanding,-0.021679433444139327
Space:Intellectual property,0.004405878989674771
Space:Property,0.0213903743315508
Space:Software,0.0053475935828877
Space:Software development,-0.011976047904191617
Space:Computer programming,-0.0004663599054843927
Space:Concept,-0.00834975138380711
Space:Type system,0.0
Space:Typing,-0.03333333333333333
Space:Generic programming,-0.00819672131147541
Space:Subtyping,0.0
Space:Polymorphism (computer science),0.0
Space:Map,0.0020355356218733807
Space:Programming language,0.0053475935828877
Space:Language,0.015426159619821179
Space:Abstract syntax,0.0
Space:Syntax,0.016042780748663103
Space:Runtime (program lifecycle phase),0.0
Space:Decomposition,-0.005847953216374269
Space:C++,0.0
Space:Defensive programming,0.0
Space:Design,0.0213903743315508
Space:Algorithm,0.01171295497671209
Space:Efficiency,0.0
Space:Debugging,0.0
Space:Recursion,-0.010526315789473684
Space:Divide-and-conquer algorithm,0.0
Space:Abstract data type,0.0
Space:Data type,0.0053475935828877
Space:Implementation,-0.022222222222222223
Space:Analysis of algorithms,0.0
Space:Analysis,0.005838699116010043
Space:Big O notation,-0.008849557522123894
Space:Recurrence relation,-0.009433962264150943
Space:Brute-force search,-0.023255813953488372
Space:Backtracking,0.0
Space:Heuristic,0.016042780748663103
Space:Dynamic programming,-0.006896551724137931
Space:Branch and bound,0.0
Space:System,-0.018922254216371864
Space:Amdahl Corporation,0.0
Space:Law,0.021836007130124777
Space:Experiment,0.07395993836671803
Space:Application software,-0.011904761904761904
Space:Abstraction,-0.027316086139615555
Space:Inheritance (object-oriented programming),0.0
Space:Abstraction (computer science),-0.007751937984496124
Space:Software design pattern,-0.0070921985815602835
Space:Tool,-0.013001030270323309
Space:Software development process,0.0053475935828877
Space:Object (computer science),0.0
Space:Closure (computer programming),0.0
Space:Specification (technical standard),-0.007042253521126761
Space:Documentation,0.0
Space:Experience,-0.005176925702582772
Space:Version control,-0.012195121951219513
Space:Data structure,0.0
Space:Abstract syntax tree,0.0
Space:Construction,0.0004932246508488657
Space:Finite-state machine,-0.008771929824561403
Space:Machine,0.005173215531271799
Space:Programming tool,0.0
Space:Computation,0.0053475935828877
Space:Graphical user interface,-0.02
Space:Ethics,0.06663405253125051
Space:Trade-off,0.0
Space:User interface,-0.015306122448979591
Space:Modeling and simulation,-0.014084507042253521
Space:Simulation,0.017953948214712315
Space:Copyright,0.0106951871657754
Space:Patent,0.0106951871657754
Space:Trademark,0.016042780748663103
Space complexity:Integrated development environment,0.03571428571428571
Space complexity:Data,0.03571428571428571
Space complexity:Priority queue,0.02591036414565826
Space complexity:Queue (abstract data type),-0.022222222222222223
Space complexity:B-tree,-0.01694915254237288
Space complexity:Red–black tree,-0.012345679012345678
Space complexity:AVL tree,0.0
Space complexity:Understanding,0.0
Space complexity:Intellectual property,0.0
Space complexity:Property,0.0
Space complexity:Software,0.07142857142857142
Space complexity:Software development,0.03571428571428571
Space complexity:Computer programming,0.02990033222591362
Space complexity:Concept,0.0
Space complexity:Type system,0.0
Space complexity:Typing,0.0
Space complexity:Generic programming,-0.00819672131147541
Space complexity:Subtyping,0.0
Space complexity:Polymorphism (computer science),0.0
Space complexity:Map,0.0
Space complexity:Programming language,0.10714285714285714
Space complexity:Language,0.0
Space complexity:Abstract syntax,0.0
Space complexity:Syntax,0.0
Space complexity:Runtime (program lifecycle phase),0.0
Space complexity:Decomposition,0.0
Space complexity:C++,0.0
Space complexity:Defensive programming,0.0
Space complexity:Design,0.0
Space complexity:Algorithm,0.34101382488479265
Space complexity:Efficiency,-0.022727272727272728
Space complexity:Debugging,0.0
Space complexity:Recursion,0.07142857142857142
Space complexity:Divide-and-conquer algorithm,-0.003246753246753248
Space complexity:Abstract data type,-0.021505376344086023
Space complexity:Data type,0.03571428571428571
Space complexity:Implementation,0.0
Space complexity:Analysis of algorithms,0.08188153310104529
Space complexity:Analysis,0.0
Space complexity:Big O notation,0.3305941845764855
Space complexity:Recurrence relation,0.016846361185983826
Space complexity:Brute-force search,0.10714285714285714
Space complexity:Backtracking,0.07142857142857142
Space complexity:Heuristic,0.03571428571428571
Space complexity:Dynamic programming,0.09334975369458128
Space complexity:Branch and bound,0.00630252100840336
Space complexity:System,0.0
Space complexity:Amdahl Corporation,0.0
Space complexity:Law,0.0
Space complexity:Experiment,0.0
Space complexity:Application software,0.03571428571428571
Space complexity:Abstraction,0.0
Space complexity:Inheritance (object-oriented programming),0.0
Space complexity:Abstraction (computer science),0.0
Space complexity:Software design pattern,0.0
Space complexity:Tool,0.0
Space complexity:Software development process,0.0
Space complexity:Object (computer science),0.0
Space complexity:Closure (computer programming),0.0
Space complexity:Specification (technical standard),0.0
Space complexity:Documentation,0.0
Space complexity:Experience,0.0
Space complexity:Version control,0.0
Space complexity:Data structure,0.03571428571428571
Space complexity:Abstract syntax tree,0.0
Space complexity:Construction,0.0
Space complexity:Finite-state machine,0.10714285714285714
Space complexity:Machine,0.03571428571428571
Space complexity:Programming tool,0.0
Space complexity:Computation,0.07142857142857142
Space complexity:Graphical user interface,0.0
Space complexity:Ethics,0.0
Space complexity:Trade-off,0.0
Space complexity:User interface,0.0
Space complexity:Modeling and simulation,0.0
Space complexity:Simulation,0.03571428571428571
Space complexity:Copyright,0.0
Space complexity:Patent,0.0
Space complexity:Trademark,0.0
Complexity:Integrated development environment,0.008333333333333333
Complexity:Data,-0.004166666666666666
Complexity:Priority queue,0.0
Complexity:Queue (abstract data type),0.008333333333333333
Complexity:B-tree,0.008333333333333333
Complexity:Red–black tree,0.0
Complexity:AVL tree,0.0
Complexity:Understanding,0.008333333333333333
Complexity:Intellectual property,0.002044025157232704
Complexity:Property,0.025
Complexity:Software,0.05268361581920904
Complexity:Software development,-0.001297405189620758
Complexity:Computer programming,0.041666666666666664
Complexity:Concept,0.02412280701754386
Complexity:Type system,0.0
Complexity:Typing,0.0
Complexity:Generic programming,0.0
Complexity:Subtyping,0.0
Complexity:Polymorphism (computer science),0.0
Complexity:Map,0.008333333333333333
Complexity:Programming language,0.07977461447212336
Complexity:Language,0.03769052352551358
Complexity:Abstract syntax,0.0
Complexity:Syntax,0.03333333333333333
Complexity:Runtime (program lifecycle phase),0.0
Complexity:Decomposition,0.0
Complexity:C++,0.008333333333333333
Complexity:Defensive programming,0.0
Complexity:Design,0.003723404255319151
Complexity:Algorithm,0.13198924731182796
Complexity:Efficiency,-0.014393939393939395
Complexity:Debugging,0.016666666666666666
Complexity:Recursion,0.014473684210526317
Complexity:Divide-and-conquer algorithm,0.0036796536796536786
Complexity:Abstract data type,-0.010752688172043012
Complexity:Data type,0.025
Complexity:Implementation,-0.005555555555555557
Complexity:Analysis of algorithms,0.008943089430894308
Complexity:Analysis,0.008333333333333333
Complexity:Big O notation,0.05781710914454277
Complexity:Recurrence relation,-0.0022012578616352196
Complexity:Brute-force search,-0.006589147286821705
Complexity:Backtracking,0.016666666666666666
Complexity:Heuristic,0.030000000000000002
Complexity:Dynamic programming,0.025
Complexity:Branch and bound,0.016666666666666666
Complexity:System,0.08275058275058274
Complexity:Amdahl Corporation,0.0
Complexity:Law,0.030065359477124184
Complexity:Experiment,0.06652542372881355
Complexity:Application software,0.025
Complexity:Abstraction,0.02972972972972973
Complexity:Inheritance (object-oriented programming),-0.0125
Complexity:Abstraction (computer science),0.008914728682170543
Complexity:Software design pattern,-0.0070921985815602835
Complexity:Tool,0.008333333333333333
Complexity:Software development process,-0.0025641025641025654
Complexity:Object (computer science),0.008333333333333333
Complexity:Closure (computer programming),0.0
Complexity:Specification (technical standard),-0.007042253521126761
Complexity:Documentation,0.008333333333333333
Complexity:Experience,0.006028368794326241
Complexity:Version control,0.0
Complexity:Data structure,0.028679653679653676
Complexity:Abstract syntax tree,0.0
Complexity:Construction,0.006957928802588997
Complexity:Finite-state machine,0.10833333333333334
Complexity:Machine,0.05
Complexity:Programming tool,-0.010638297872340425
Complexity:Computation,0.06666666666666667
Complexity:Graphical user interface,-0.005
Complexity:Ethics,0.027024185068349107
Complexity:Trade-off,0.008333333333333333
Complexity:User interface,0.003231292517006803
Complexity:Modeling and simulation,-0.04225352112676056
Complexity:Simulation,0.07792096219931272
Complexity:Copyright,0.008333333333333333
Complexity:Patent,0.008333333333333333
Complexity:Trademark,0.008333333333333333
Evaluation:Integrated development environment,0.0
Evaluation:Data,0.029850746268656716
Evaluation:Priority queue,0.0
Evaluation:Queue (abstract data type),0.0
Evaluation:B-tree,0.0
Evaluation:Red–black tree,0.0
Evaluation:AVL tree,0.0
Evaluation:Understanding,0.014925373134328358
Evaluation:Intellectual property,0.008636064958227729
Evaluation:Property,0.021014618029543405
Evaluation:Software,0.014925373134328358
Evaluation:Software development,0.009950248756218905
Evaluation:Computer programming,0.0
Evaluation:Concept,0.037182508510081175
Evaluation:Type system,0.0
Evaluation:Typing,0.0
Evaluation:Generic programming,0.0
Evaluation:Subtyping,0.0
Evaluation:Polymorphism (computer science),0.0
Evaluation:Map,-0.0064516129032258064
Evaluation:Programming language,0.0014164055168994884
Evaluation:Language,0.024875621890547265
Evaluation:Abstract syntax,0.0
Evaluation:Syntax,0.005708783272577206
Evaluation:Runtime (program lifecycle phase),0.0
Evaluation:Decomposition,0.0
Evaluation:C++,0.004975124378109453
Evaluation:Defensive programming,0.0
Evaluation:Design,0.0014819519424155818
Evaluation:Algorithm,0.03482587064676617
Evaluation:Efficiency,0.004975124378109453
Evaluation:Debugging,0.0
Evaluation:Recursion,0.009950248756218905
Evaluation:Divide-and-conquer algorithm,0.0
Evaluation:Abstract data type,0.0
Evaluation:Data type,-0.0029613835583984834
Evaluation:Implementation,-0.07396351575456053
Evaluation:Analysis of algorithms,0.004975124378109453
Evaluation:Analysis,-0.00025383287643415513
Evaluation:Big O notation,0.0
Evaluation:Recurrence relation,0.0
Evaluation:Brute-force search,0.0
Evaluation:Backtracking,0.0
Evaluation:Heuristic,0.004925373134328358
Evaluation:Dynamic programming,0.0
Evaluation:Branch and bound,0.0
Evaluation:System,0.05768360992241589
Evaluation:Amdahl Corporation,0.0
Evaluation:Law,0.07967515364354698
Evaluation:Experiment,0.04275233999494055
Evaluation:Application software,0.0
Evaluation:Abstraction,0.01990049751243781
Evaluation:Inheritance (object-oriented programming),0.0
Evaluation:Abstraction (computer science),-0.007751937984496124
Evaluation:Software design pattern,-0.0070921985815602835
Evaluation:Tool,0.004975124378109453
Evaluation:Software development process,-0.01425564485265978
Evaluation:Object (computer science),-0.015151515151515152
Evaluation:Closure (computer programming),0.0
Evaluation:Specification (technical standard),0.01990049751243781
Evaluation:Documentation,0.004975124378109453
Evaluation:Experience,0.002910977029744896
Evaluation:Version control,0.004975124378109453
Evaluation:Data structure,0.004975124378109453
Evaluation:Abstract syntax tree,0.0
Evaluation:Construction,0.015046128580398976
Evaluation:Finite-state machine,-0.008771929824561403
Evaluation:Machine,0.0
Evaluation:Programming tool,-0.010638297872340425
Evaluation:Computation,0.009950248756218905
Evaluation:Graphical user interface,0.0
Evaluation:Ethics,0.09998901392093162
Evaluation:Trade-off,0.004975124378109453
Evaluation:User interface,-0.00012691643821707756
Evaluation:Modeling and simulation,-0.014084507042253521
Evaluation:Simulation,-0.003436426116838488
Evaluation:Copyright,0.0006647795505232458
Evaluation:Patent,0.0
Evaluation:Trademark,-0.006859195148517766
Map:Integrated development environment,0.0
Map:Data,-0.010416666666666666
Map:Priority queue,0.0
Map:Queue (abstract data type),0.0
Map:B-tree,0.0
Map:Red–black tree,0.0
Map:AVL tree,0.0
Map:Understanding,0.0
Map:Intellectual property,-0.006289308176100629
Map:Property,0.0064516129032258064
Map:Software,0.0064516129032258064
Map:Software development,-0.011976047904191617
Map:Computer programming,0.0
Map:Concept,0.01935483870967742
Map:Type system,0.0
Map:Typing,0.0
Map:Generic programming,0.0
Map:Subtyping,0.0
Map:Polymorphism (computer science),0.0
Map:Map,0.0
Map:Programming language,0.012903225806451613
Map:Language,0.03473353427820176
Map:Abstract syntax,0.0
Map:Syntax,0.0
Map:Runtime (program lifecycle phase),0.0
Map:Decomposition,0.0
Map:C++,0.0
Map:Defensive programming,0.0
Map:Design,0.025165865934568748
Map:Algorithm,0.02258064516129032
Map:Efficiency,0.0
Map:Debugging,0.0
Map:Recursion,0.0
Map:Divide-and-conquer algorithm,0.0
Map:Abstract data type,0.0
Map:Data type,0.0
Map:Implementation,-0.015770609318996417
Map:Analysis of algorithms,0.0
Map:Analysis,-0.003752468729427254
Map:Big O notation,0.0064516129032258064
Map:Recurrence relation,0.0
Map:Brute-force search,0.0
Map:Backtracking,0.0
Map:Heuristic,-0.02
Map:Dynamic programming,0.0
Map:Branch and bound,0.0
Map:System,0.03225806451612903
Map:Amdahl Corporation,0.0
Map:Law,0.0
Map:Experiment,-0.004045926735921268
Map:Application software,0.013402457757296468
Map:Abstraction,-0.0073670444638186585
Map:Inheritance (object-oriented programming),0.0
Map:Abstraction (computer science),0.0
Map:Software design pattern,0.0
Map:Tool,0.0
Map:Software development process,0.0
Map:Object (computer science),0.0
Map:Closure (computer programming),0.0
Map:Specification (technical standard),0.0064516129032258064
Map:Documentation,-0.016129032258064516
Map:Experience,-0.004186684969114619
Map:Version control,-0.012195121951219513
Map:Data structure,0.0064516129032258064
Map:Abstract syntax tree,0.0
Map:Construction,0.001597243971186972
Map:Finite-state machine,0.0064516129032258064
Map:Machine,-0.007246376811594203
Map:Programming tool,0.0
Map:Computation,0.0064516129032258064
Map:Graphical user interface,0.00935483870967742
Map:Ethics,0.0064516129032258064
Map:Trade-off,-0.011494252873563218
Map:User interface,-0.01020408163265306
Map:Modeling and simulation,-0.014084507042253521
Map:Simulation,0.0030151867863873185
Map:Copyright,0.0064238042269188
Map:Patent,0.0064516129032258064
Map:Trademark,-0.005917159763313609
Memory:Integrated development environment,0.0
Memory:Data,-0.010833333333333332
Memory:Priority queue,0.0
Memory:Queue (abstract data type),0.0
Memory:B-tree,0.0
Memory:Red–black tree,0.0
Memory:AVL tree,0.0
Memory:Understanding,-0.05756756756756757
Memory:Intellectual property,0.005
Memory:Property,-0.015444015444015444
Memory:Software,-0.01194915254237288
Memory:Software development,-0.006976047904191617
Memory:Computer programming,-0.011627906976744186
Memory:Concept,-0.08526315789473683
Memory:Type system,-0.006369426751592357
Memory:Typing,0.0
Memory:Generic programming,-0.01639344262295082
Memory:Subtyping,0.0
Memory:Polymorphism (computer science),0.0
Memory:Map,-0.0064516129032258064
Memory:Programming language,-0.0071174377224199285
Memory:Language,0.018071570576540755
Memory:Abstract syntax,0.0
Memory:Syntax,0.010783410138248848
Memory:Runtime (program lifecycle phase),0.0
Memory:Decomposition,-0.005847953216374269
Memory:C++,0.0002606635071090045
Memory:Defensive programming,0.0
Memory:Design,0.0
Memory:Algorithm,-0.01435483870967742
Memory:Efficiency,0.0
Memory:Debugging,0.0
Memory:Recursion,0.0
Memory:Divide-and-conquer algorithm,-0.025974025974025976
Memory:Abstract data type,-0.010752688172043012
Memory:Data type,-0.007936507936507936
Memory:Implementation,-0.044444444444444446
Memory:Analysis of algorithms,-0.012195121951219513
Memory:Analysis,-0.0001020408163265301
Memory:Big O notation,-0.008849557522123894
Memory:Recurrence relation,-0.009433962264150943
Memory:Brute-force search,-0.023255813953488372
Memory:Backtracking,-0.024390243902439025
Memory:Heuristic,-0.045000000000000005
Memory:Dynamic programming,-0.006896551724137931
Memory:Branch and bound,-0.014705882352941176
Memory:System,-0.012972027972027973
Memory:Amdahl Corporation,0.0
Memory:Law,9.803921568627468e-05
Memory:Experiment,0.0015254237288135596
Memory:Application software,-0.011904761904761904
Memory:Abstraction,-0.0322972972972973
Memory:Inheritance (object-oriented programming),-0.0125
Memory:Abstraction (computer science),-0.015503875968992248
Memory:Software design pattern,-0.0070921985815602835
Memory:Tool,0.0
Memory:Software development process,0.0
Memory:Object (computer science),0.0
Memory:Closure (computer programming),0.0
Memory:Specification (technical standard),0.0
Memory:Documentation,0.0
Memory:Experience,-0.0551063829787234
Memory:Version control,-0.012195121951219513
Memory:Data structure,-0.0029870129870129877
Memory:Abstract syntax tree,0.0
Memory:Construction,0.0
Memory:Finite-state machine,-0.02631578947368421
Memory:Machine,0.0
Memory:Programming tool,0.0
Memory:Computation,-0.054767441860465116
Memory:Graphical user interface,-0.005
Memory:Ethics,-0.018391167192429024
Memory:Trade-off,0.005
Memory:User interface,-0.02040816326530612
Memory:Modeling and simulation,0.0
Memory:Simulation,0.0015635738831615122
Memory:Copyright,-0.008620689655172414
Memory:Patent,-0.0010606060606060605
Memory:Trademark,0.0
Defensive programming:Integrated development environment,0.06382978723404255
Defensive programming:Data,0.0851063829787234
Defensive programming:Priority queue,0.0
Defensive programming:Queue (abstract data type),0.0
Defensive programming:B-tree,0.0
Defensive programming:Red–black tree,-0.012345679012345678
Defensive programming:AVL tree,-0.020833333333333332
Defensive programming:Understanding,0.0
Defensive programming:Intellectual property,0.02127659574468085
Defensive programming:Property,0.0425531914893617
Defensive programming:Software,0.14328645269864165
Defensive programming:Software development,0.036565167537265894
Defensive programming:Computer programming,0.2224146462147452
Defensive programming:Concept,0.02127659574468085
Defensive programming:Type system,0.07873695622713105
Defensive programming:Typing,0.0
Defensive programming:Generic programming,0.02127659574468085
Defensive programming:Subtyping,-0.015625
Defensive programming:Polymorphism (computer science),0.02127659574468085
Defensive programming:Map,0.0
Defensive programming:Programming language,0.287196183841902
Defensive programming:Language,0.02127659574468085
Defensive programming:Abstract syntax,0.0
Defensive programming:Syntax,0.02127659574468085
Defensive programming:Runtime (program lifecycle phase),0.02796352583586626
Defensive programming:Decomposition,0.0
Defensive programming:C++,0.14419683371987496
Defensive programming:Defensive programming,0.0
Defensive programming:Design,0.02127659574468085
Defensive programming:Algorithm,0.14893617021276595
Defensive programming:Efficiency,0.0
Defensive programming:Debugging,0.10518766435572555
Defensive programming:Recursion,0.0
Defensive programming:Divide-and-conquer algorithm,0.02127659574468085
Defensive programming:Abstract data type,0.010523907572637839
Defensive programming:Data type,0.0851063829787234
Defensive programming:Implementation,0.0
Defensive programming:Analysis of algorithms,0.02127659574468085
Defensive programming:Analysis,0.0425531914893617
Defensive programming:Big O notation,0.0
Defensive programming:Recurrence relation,0.0
Defensive programming:Brute-force search,0.0
Defensive programming:Backtracking,0.0
Defensive programming:Heuristic,0.0
Defensive programming:Dynamic programming,0.0
Defensive programming:Branch and bound,0.0
Defensive programming:System,0.02127659574468085
Defensive programming:Amdahl Corporation,0.0
Defensive programming:Law,0.02127659574468085
Defensive programming:Experiment,0.02127659574468085
Defensive programming:Application software,0.2553191489361702
Defensive programming:Abstraction,0.0
Defensive programming:Inheritance (object-oriented programming),0.05132978723404255
Defensive programming:Abstraction (computer science),0.02127659574468085
